SalePrice,LotArea,OverallQual,MasVnrArea,TotalBsmtSF,GrLivArea,FullBath,GarageCars,Fireplaces,WoodDeckSF,OpenPorchSF,KitchenQual,Age,RemodAge,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_other,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None
228500,11287.0,7,340.0,807.0,1982.0,2,2,1,0.0,84.0,2.0,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185000,7200.0,6,68.0,1262.0,1262.0,2,2,0,0.0,120.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
207500,5063.0,7,166.0,1314.0,1314.0,2,2,1,172.0,62.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
244600,9612.0,8,72.0,1468.0,1468.0,2,3,1,210.0,150.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
179200,8012.0,6,0.0,1575.0,1575.0,2,2,0,0.0,0.0,2.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
164700,4251.0,7,0.0,625.0,1250.0,2,2,0,0.0,54.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159000,9786.0,6,0.0,912.0,1734.0,1,2,1,0.0,0.0,2.0,48.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
88000,8125.0,4,0.0,858.0,858.0,1,0,0,0.0,0.0,1.0,39.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122000,9819.0,5,31.0,882.0,900.0,1,1,0,0.0,0.0,1.0,43.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153575,8730.0,6,0.0,698.0,1396.0,1,1,0,0.0,0.0,1.0,95.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
233230,15611.0,8,0.0,1079.0,1919.0,2,2,1,0.0,51.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135900,5687.0,5,0.0,780.0,1716.0,2,0,0,0.0,184.0,0.0,98.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131000,11409.0,5,0.0,768.0,1716.0,1,1,1,0.0,0.0,1.0,61.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
235000,16659.0,7,34.0,795.0,2263.0,2,2,1,0.0,250.0,2.0,33.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
167000,9600.0,6,238.0,1416.0,1644.0,1,2,2,110.0,0.0,1.0,57.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142500,7937.0,6,0.0,1003.0,1003.0,1,2,0,120.0,0.0,1.0,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152000,13710.0,5,0.0,910.0,1558.0,1,1,0,289.0,0.0,1.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
239000,7399.0,7,1600.0,975.0,1950.0,2,2,1,0.0,10.0,2.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175000,11700.0,6,365.0,702.0,1743.0,1,2,1,224.0,0.0,1.0,42.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
158500,14000.0,6,0.0,1092.0,1152.0,1,1,1,0.0,36.0,2.0,60.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
157000,15750.0,5,56.0,1165.0,1336.0,1,1,2,0.0,0.0,1.0,57.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
267000,16226.0,8,0.0,1028.0,2452.0,2,2,1,208.0,50.0,2.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
205000,13704.0,7,150.0,1541.0,1541.0,2,3,1,468.0,81.0,2.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149900,9800.0,5,0.0,894.0,894.0,1,2,0,256.0,0.0,1.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
295000,18386.0,7,0.0,1470.0,3493.0,3,3,1,302.0,0.0,2.0,130.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305900,10386.0,8,246.0,2000.0,2000.0,2,3,0,168.0,0.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
225000,13474.0,7,246.0,700.0,2243.0,2,3,1,127.0,44.0,2.0,20.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89500,7920.0,6,0.0,319.0,1406.0,1,0,0,0.0,144.0,0.0,90.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82500,12342.0,4,0.0,861.0,861.0,1,2,0,158.0,0.0,1.0,70.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
360000,12378.0,9,0.0,1896.0,1944.0,2,3,3,208.0,175.0,3.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
165600,7685.0,6,112.0,697.0,1501.0,2,2,1,190.0,63.0,2.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132000,8000.0,6,0.0,972.0,972.0,1,1,1,0.0,0.0,1.0,62.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119900,7800.0,5,0.0,793.0,1118.0,1,2,1,0.0,0.0,1.0,71.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
375000,215245.0,7,0.0,2136.0,2036.0,2,2,2,0.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178000,9600.0,7,0.0,728.0,1641.0,1,2,1,0.0,0.0,3.0,85.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188500,7795.0,7,0.0,716.0,1432.0,2,2,1,100.0,51.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
260000,13005.0,7,278.0,845.0,2353.0,2,2,1,288.0,195.0,3.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270000,9000.0,8,0.0,1088.0,1959.0,2,3,1,208.0,46.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
260000,9900.0,7,256.0,1347.0,2646.0,2,3,1,340.0,60.0,2.0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
187500,14115.0,7,225.0,1372.0,1472.0,2,2,2,233.0,48.0,1.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
342643,16259.0,9,370.0,1249.0,2596.0,3,3,0,240.0,154.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354000,12099.0,8,388.0,1136.0,2468.0,2,3,1,184.0,154.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
301000,10380.0,7,172.0,1502.0,2730.0,2,2,1,201.0,96.0,2.0,24.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126175,5820.0,3,0.0,1162.0,1163.0,1,1,0,142.0,98.0,1.0,55.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
242000,11275.0,7,300.0,710.0,2978.0,2,2,1,240.0,0.0,2.0,43.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87000,5000.0,5,0.0,720.0,803.0,1,2,0,0.0,0.0,1.0,69.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
324000,10846.0,8,0.0,1719.0,1719.0,1,2,2,122.0,30.0,2.0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145250,11600.0,6,175.0,1383.0,1383.0,1,1,0,0.0,45.0,1.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214500,11888.0,6,0.0,844.0,2134.0,2,2,0,0.0,60.0,2.0,94.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78000,6402.0,5,0.0,596.0,1192.0,1,1,0,0.0,0.0,1.0,90.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119000,10624.0,5,84.0,1728.0,1728.0,2,1,0,155.0,0.0,1.0,46.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
139000,8176.0,5,0.0,1056.0,1056.0,1,1,0,0.0,0.0,1.0,52.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
284000,10655.0,8,296.0,3206.0,1629.0,2,3,1,0.0,0.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
207000,8198.0,7,146.0,1358.0,1358.0,2,2,1,192.0,30.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
192000,9042.0,6,0.0,943.0,1638.0,2,2,2,100.0,38.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
228950,164660.0,5,0.0,1499.0,1786.0,2,2,2,670.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
377426,14157.0,9,200.0,1922.0,1922.0,2,3,1,178.0,51.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214000,9135.0,7,113.0,1536.0,1536.0,2,2,0,192.0,74.0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202500,14145.0,7,0.0,1208.0,1621.0,2,2,0,108.0,45.0,2.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155000,12400.0,6,176.0,1215.0,1215.0,1,1,0,0.0,0.0,1.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202900,14191.0,8,0.0,967.0,1908.0,2,2,0,135.0,0.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82000,8400.0,4,0.0,721.0,841.0,1,1,0,250.0,0.0,1.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
87500,8544.0,3,340.0,0.0,1040.0,2,2,0,0.0,0.0,1.0,61.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266000,8849.0,9,616.0,1684.0,1684.0,2,2,1,495.0,72.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85000,2592.0,5,0.0,536.0,1112.0,1,1,0,182.0,0.0,1.0,34.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140200,6435.0,6,0.0,972.0,1577.0,1,1,1,0.0,0.0,0.0,71.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151500,12772.0,6,0.0,958.0,958.0,1,1,0,0.0,0.0,1.0,50.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
157500,17600.0,6,30.0,1478.0,1478.0,2,2,2,0.0,40.0,1.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
154000,2448.0,7,106.0,764.0,1626.0,2,2,0,0.0,27.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
437154,20431.0,9,870.0,1848.0,2728.0,2,3,2,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
318061,7820.0,9,362.0,1869.0,1869.0,2,2,1,210.0,54.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
190000,5271.0,7,0.0,1453.0,1453.0,1,2,1,0.0,80.0,2.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95000,9084.0,5,0.0,616.0,1111.0,1,1,0,48.0,0.0,1.0,69.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105900,8520.0,6,0.0,624.0,720.0,1,2,0,106.0,0.0,1.0,82.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140000,8400.0,6,0.0,940.0,1595.0,1,1,2,0.0,0.0,1.0,70.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177500,11249.0,6,0.0,1200.0,1200.0,2,2,0,0.0,26.0,2.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173000,9248.0,6,106.0,1158.0,1167.0,2,2,0,120.0,26.0,2.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
134000,4224.0,5,0.0,1142.0,1142.0,1,2,1,536.0,90.0,1.0,34.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130000,6930.0,5,120.0,1062.0,1352.0,1,1,0,168.0,0.0,2.0,52.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
280000,12011.0,8,530.0,1086.0,1924.0,2,2,1,208.0,75.0,2.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156000,7540.0,6,0.0,888.0,912.0,1,2,1,0.0,0.0,1.0,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145000,9144.0,5,0.0,883.0,1505.0,1,1,0,0.0,0.0,1.0,70.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
198500,7301.0,7,500.0,0.0,1922.0,3,2,1,0.0,0.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118000,1680.0,6,510.0,483.0,987.0,1,1,0,250.0,0.0,2.0,38.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
190000,18800.0,6,120.0,796.0,1574.0,2,2,1,306.0,111.0,1.0,34.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147000,10690.0,5,0.0,672.0,1344.0,1,1,0,0.0,128.0,1.0,90.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159000,9500.0,6,247.0,1394.0,1394.0,1,2,2,0.0,76.0,1.0,47.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
165000,9150.0,6,305.0,1099.0,1431.0,1,1,1,64.0,110.0,1.0,48.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132000,7800.0,5,200.0,1268.0,1268.0,1,1,1,0.0,98.0,1.0,56.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
162000,9830.0,5,0.0,1063.0,1287.0,1,2,1,364.0,17.0,2.0,51.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172400,8121.0,6,0.0,953.0,1664.0,2,2,1,100.0,40.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
134432,17120.0,4,0.0,0.0,1588.0,2,2,1,0.0,59.0,1.0,51.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125000,7175.0,6,0.0,744.0,752.0,1,1,0,353.0,0.0,1.0,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123000,10634.0,5,0.0,608.0,1319.0,1,1,0,66.0,0.0,1.0,57.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
219500,8200.0,7,0.0,847.0,1928.0,2,2,1,100.0,48.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61000,10020.0,1,0.0,683.0,904.0,0,0,0,0.0,0.0,0.0,88.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148000,8846.0,5,0.0,870.0,914.0,1,2,0,0.0,0.0,1.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
340000,11143.0,8,0.0,1580.0,2466.0,3,2,1,159.0,214.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
394432,11394.0,9,350.0,1856.0,1856.0,1,3,1,113.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
179000,8123.0,6,16.0,982.0,1800.0,2,2,1,100.0,63.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127000,5000.0,5,0.0,1026.0,1691.0,2,1,1,0.0,0.0,2.0,86.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187750,7200.0,7,0.0,1293.0,1301.0,2,2,1,216.0,121.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
213500,9245.0,7,0.0,939.0,1797.0,2,2,0,144.0,53.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76000,9000.0,6,0.0,784.0,784.0,1,2,0,0.0,0.0,1.0,82.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
240000,53107.0,6,0.0,1580.0,1953.0,2,2,2,216.0,231.0,2.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
192000,3182.0,8,16.0,1256.0,1269.0,2,2,1,146.0,20.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81000,8410.0,5,0.0,658.0,1184.0,1,0,0,0.0,151.0,1.0,100.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125000,7200.0,6,255.0,1041.0,1125.0,1,1,1,296.0,0.0,1.0,34.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
191000,9382.0,7,125.0,1468.0,1479.0,2,2,0,120.0,25.0,2.0,11.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
426000,12474.0,10,272.0,1682.0,2332.0,2,3,1,196.0,134.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
119000,8405.0,5,0.0,861.0,1367.0,1,1,0,0.0,130.0,1.0,110.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
215000,12209.0,6,0.0,804.0,1961.0,2,2,1,125.0,192.0,2.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
106500,8339.0,5,0.0,0.0,882.0,1,1,0,0.0,0.0,1.0,51.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100000,7446.0,4,0.0,788.0,788.0,1,0,2,0.0,0.0,1.0,69.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109000,10134.0,5,0.0,735.0,1034.0,1,1,0,0.0,39.0,1.0,70.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129000,9571.0,5,0.0,1144.0,1144.0,1,1,0,44.0,0.0,1.0,54.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123000,7200.0,5,0.0,894.0,894.0,1,2,0,215.0,0.0,1.0,38.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169500,7590.0,5,288.0,864.0,1812.0,2,1,1,0.0,168.0,1.0,48.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67000,8967.0,5,0.0,961.0,1077.0,1,1,0,0.0,0.0,1.0,90.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
241000,8125.0,7,100.0,1092.0,1550.0,2,2,0,0.0,168.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
245500,14963.0,8,0.0,1260.0,1288.0,1,2,2,120.0,30.0,3.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
164990,8767.0,7,0.0,1310.0,1310.0,2,2,1,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108000,10200.0,5,0.0,672.0,672.0,1,1,0,168.0,0.0,1.0,70.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258000,12090.0,8,650.0,1141.0,2263.0,2,2,1,144.0,123.0,2.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
168000,10364.0,6,0.0,806.0,1572.0,2,2,1,0.0,40.0,1.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150000,9991.0,4,0.0,1281.0,1620.0,2,2,1,120.0,78.0,1.0,34.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115000,10480.0,6,0.0,1064.0,1639.0,1,1,0,0.0,0.0,1.0,74.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
177000,15576.0,6,0.0,840.0,1680.0,2,1,0,0.0,0.0,1.0,95.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
280000,14154.0,7,350.0,1063.0,2172.0,2,3,1,192.0,62.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
339750,10800.0,8,100.0,1034.0,2078.0,2,3,1,0.0,102.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60000,9571.0,5,0.0,1276.0,1276.0,1,1,0,0.0,0.0,1.0,52.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145000,34650.0,5,0.0,1056.0,1056.0,1,2,0,264.0,0.0,1.0,55.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
222000,4403.0,7,432.0,1470.0,1478.0,2,2,1,0.0,144.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115000,8960.0,5,0.0,1008.0,1028.0,1,2,1,0.0,0.0,1.0,83.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
228000,11228.0,7,0.0,1080.0,2097.0,2,3,1,196.0,187.0,2.0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
181134,8899.0,7,0.0,1340.0,1340.0,2,2,0,100.0,30.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149500,7844.0,6,203.0,672.0,1400.0,1,2,1,0.0,0.0,1.0,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
239000,22420.0,6,0.0,1370.0,2624.0,2,3,1,0.0,0.0,1.0,92.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126000,8160.0,5,0.0,756.0,1134.0,1,1,0,0.0,0.0,1.0,70.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142000,8450.0,5,0.0,1056.0,1056.0,1,1,1,0.0,85.0,1.0,42.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
206300,7060.0,7,200.0,1344.0,1344.0,2,4,0,0.0,0.0,1.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
